V,A
0.3731322327909887,7.438520508074572e-05
0.37632994743429293,7.507110397335541e-05
0.37952766207759714,7.575945211958194e-05
0.38272537672090134,7.644547492707647e-05
0.38592309136420555,7.713690528024347e-05
0.38912080600750976,7.786632478083881e-05
0.3923185206508135,7.86166337110254e-05
0.3955162352941177,7.929032126455506e-05
0.39871394993742193,7.994496870122192e-05
0.40191166458072614,8.070435981554378e-05
0.40510937922403034,8.151525092856289e-05
0.40830709386733455,8.226868009195758e-05
0.4115048085106383,8.301281441511886e-05
0.4147025231539425,8.364029967810626e-05
0.4179002377972467,8.430551377745148e-05
0.4210979524405509,8.500423392773981e-05
0.42429566708385513,8.570507432629506e-05
0.4274933817271589,8.6401502115096e-05
0.4306910963704631,8.709829188649151e-05
0.4338888110137673,8.779717332810754e-05
0.4370865256570715,8.849638158611404e-05
0.4402842403003757,8.921246128362803e-05
0.4434819549436799,8.983438174964147e-05
0.4466796695869837,9.04741369416484e-05
0.4498773842302879,9.10732571722558e-05
0.4530750988735921,9.166684565145502e-05
0.4562728135168963,9.220535761315251e-05
0.4594705281602005,9.26887930573482e-05
0.4626682428035047,9.333497834276959e-05
0.4658659574468085,9.399785386951546e-05
0.4690636720901127,9.465191285184568e-05
0.4722613867334169,9.530140701090458e-05
0.4754591013767211,9.592378992361373e-05
0.4786568160200253,9.649889186312271e-05
0.4818545306633295,9.705312854390614e-05
0.48505224530663327,9.764327655019598e-05
0.4882499599499375,9.822958661226565e-05
0.4914476745932417,9.892305136564545e-05
0.4946453892365459,9.959741185542038e-05
0.4978431038798501,0.00010023862782501857
0.5010408185231543,0.00010083647828033669
0.5042385331664581,0.00010144629520325018
0.5074362478097623,0.00010211874375766199
0.5106339624530665,0.00010282180513208506
0.5138316770963707,0.00010349644726991776
0.5170293917396749,0.00010416569964620966
0.5202271063829791,0.00010481377687815213
0.5234248210262828,0.00010543928138176971
0.526622535669587,0.0001060631902711595
0.5298202503128913,0.00010675289451745739
0.5330179649561955,0.00010742128063108052
0.5362156795994997,0.00010806964667787805
0.5394133942428039,0.00010871468607955996
0.5426111088861076,0.00010935639883612626
0.5458088235294118,0.00010999341341724495
0.549006538172716,0.00011063940918628029
0.5522042528160203,0.0001113144063036338
0.5554019674593245,0.00011203214847366826
0.5585996821026287,0.00011268394599770578
0.5617973967459324,0.00011328928003833977
0.5649951113892366,0.00011384815059557027
0.5681928260325408,0.00011446572455602223
0.571390540675845,0.00011511258408060927
0.5745882553191493,0.00011575211769246531
0.5777859699624535,0.0001163463866258285
0.5809836846057572,0.00011698354481056259
0.5841813992490614,0.0001176148602833421
0.5873791138923656,0.00011823172638090933
0.5905768285356698,0.00011887085065608164
0.593774543178974,0.00011956048476173528
0.5969722578222778,0.00012025827026678255
0.600169972465582,0.00012094418701082174
0.6033676871088862,0.00012155382612558719
0.6065654017521904,0.0001221465357818508
0.6097631163954946,0.00012274944967504133
0.6129608310387988,0.00012336256780515873
0.6161585456821026,0.00012401481538630688
0.6193562603254068,0.00012463128786025087
0.622553974968711,0.00012527108199766895
0.6257516896120152,0.0001259705101550354
0.6289494042553194,0.00012660625694137473
0.6321471188986236,0.00012723099534744966
0.6353448335419274,0.0001278821172035862
0.6385425481852316,0.00012858155722048184
0.6417402628285358,0.00012922474882490922
0.64493797747184,0.00012983164480097153
0.6481356921151442,0.0001306170099628099
0.6513334067584484,0.0001314037294904369
0.6545311214017522,0.0001321996166831577
0.6577288360450564,0.0001330087704429213
0.6609265506883606,0.00013382089588945297
0.6641242653316648,0.00013450949249880307
0.667321979974969,0.000135209359533368
0.6705196946182732,0.00013599782602441093
0.673717409261577,0.00013675274805734374
0.6769151239048812,0.00013752138589448074
0.6801128385481854,0.00013833824971226216
0.6833105531914896,0.00013914283386064704
0.6865082678347938,0.00013986956885460672
0.689705982478098,0.00014064064539984992
0.6929036971214018,0.00014152425231780412
0.696101411764706,0.00014220494891904083
0.6992991264080102,0.00014285279896013737
0.7024968410513144,0.00014352411362276846
0.7056945556946186,0.00014425135445910136
0.7088922703379228,0.00014495364189856202
0.7120899849812266,0.00014563916974717991
0.7152876996245308,0.0001463791494638965
0.718485414267835,0.00014708656081080876
0.7216831289111392,0.00014772337009396055
0.7248808435544434,0.00014830958027133026
0.7280785581977476,0.0001489197311220252
0.7312762728410513,0.0001495759882643356
0.7344739874843556,0.00015022026541348127
0.7376717021276598,0.00015080924327129646
0.740869416770964,0.00015138245078852173
0.7440671314142682,0.00015200592338898483
0.7472648460575724,0.00015262462114730354
0.7504625607008761,0.00015318980408151345
0.7536602753441803,0.00015379191000533776
0.7568579899874845,0.0001544588278068278
0.7600557046307888,0.00015512814732532467
0.763253419274093,0.0001557459393831422
0.7664511339173967,0.00015638190561479442
0.7696488485607009,0.00015706687349714276
0.7728465632040051,0.00015777336300369548
0.7760442778473093,0.00015842683435534542
0.7792419924906135,0.00015903684241677478
0.7824397071339178,0.00015964708726504546
0.7856374217772215,0.00016025736022203958
0.7888351364205257,0.00016082017668272444
0.7920328510638299,0.00016142626238694967
0.7952305657071341,0.00016210733410934814
0.7984282803504383,0.00016285025569027963
0.8016259949937425,0.00016340189785418762
0.8048237096370463,0.0001639740238937222
0.8080214242803505,0.00016462904396954243
0.8112191389236547,0.00016534967580039293
0.8144168535669589,0.00016602977632537288
0.8176145682102631,0.00016666125842760632
0.8208122828535673,0.00016727160213358483
0.8240099974968711,0.00016786080744330849
0.8272077121401753,0.0001685607122376858
0.8304054267834795,0.00016926061703206305
0.8336031414267837,0.00016996052182644033
0.8368008560700879,0.0001706604266208176
0.8399985707133921,0.00017136033141519486
0.8431962853566959,0.00017206023620957214
0.846394,0.0001727601410039494
